heart_rate,yawning,looks_straigh,eyes_closed,alert,gender,age,ethnicity,race
77,0,1,0,1,Female,19,Non-Hispanic,Native American
135,0,1,0,1,Female,19,Non-Hispanic,Native American
99,0,1,0,1,Female,19,Non-Hispanic,Native American
141,0,1,0,1,Female,19,Non-Hispanic,Native American
153,0,1,0,1,Female,19,Non-Hispanic,Native American
119,0,1,0,1,Female,19,Non-Hispanic,Native American
122,0,1,0,1,Female,19,Non-Hispanic,Native American
154,0,0,1,0,Male,62,Non-Hispanic,White
106,1,0,1,0,Male,62,Non-Hispanic,White
107,1,0,1,0,Male,62,Non-Hispanic,White
145,0,0,1,0,Male,62,Non-Hispanic,White
102,0,0,0,0,Male,62,Non-Hispanic,White
151,1,0,1,0,Male,62,Non-Hispanic,White
93,1,0,0,0,Male,62,Non-Hispanic,White
158,1,1,1,0,Male,62,Non-Hispanic,White
141,1,1,0,0,Male,62,Non-Hispanic,White
62,0,0,1,0,Male,62,Non-Hispanic,White
116,0,1,0,1,Male,62,Non-Hispanic,White
152,0,1,0,1,Male,62,Non-Hispanic,White
108,0,1,0,1,Male,62,Non-Hispanic,White
141,0,1,0,1,Male,62,Non-Hispanic,White
137,0,1,0,1,Male,62,Non-Hispanic,White
118,0,1,0,1,Male,62,Non-Hispanic,White
160,0,1,0,1,Male,62,Non-Hispanic,White
84,0,1,0,1,Male,62,Non-Hispanic,White
76,0,1,0,1,Male,62,Non-Hispanic,White
92,0,1,0,1,Male,62,Non-Hispanic,White
82,0,0,0,0,Male,62,Non-Hispanic,White
159,1,0,1,0,Male,62,Non-Hispanic,White
146,1,0,0,0,Male,62,Non-Hispanic,White
148,1,1,0,0,Male,62,Non-Hispanic,White
113,0,0,1,0,Male,62,Non-Hispanic,White
157,1,0,0,0,Male,62,Non-Hispanic,White
143,0,0,1,0,Male,62,Non-Hispanic,White
134,1,1,1,0,Male,62,Non-Hispanic,White
127,0,1,1,0,Male,62,Non-Hispanic,White
93,1,1,0,0,Male,62,Non-Hispanic,White
88,0,1,0,1,Male,62,Non-Hispanic,White
123,0,1,0,1,Male,62,Non-Hispanic,White
148,0,1,0,1,Male,62,Non-Hispanic,White
160,0,1,0,1,Male,62,Non-Hispanic,White
136,0,1,0,1,Male,62,Non-Hispanic,White
109,0,1,0,1,Male,62,Non-Hispanic,White
160,0,1,0,1,Male,62,Non-Hispanic,White
141,0,1,0,1,Male,62,Non-Hispanic,White
111,0,1,0,1,Male,62,Non-Hispanic,White
141,0,1,0,1,Male,62,Non-Hispanic,White
130,0,0,0,0,Male,62,Non-Hispanic,White
129,1,1,0,0,Male,62,Non-Hispanic,White
147,1,1,1,0,Male,62,Non-Hispanic,White
136,1,1,0,0,Male,62,Non-Hispanic,White
116,0,0,1,0,Male,62,Non-Hispanic,White
68,0,0,0,0,Male,62,Non-Hispanic,White
