heart_rate,yawning,looks_straigh,eyes_closed,alert,gender,age,ethnicity,race
106,1,0,1,0,Male,30,Non-Hispanic,Black
138,1,1,1,0,Male,30,Non-Hispanic,Black
139,1,1,0,0,Male,30,Non-Hispanic,Black
118,1,1,0,0,Male,30,Non-Hispanic,Black
72,1,0,0,0,Male,30,Non-Hispanic,Black
62,1,0,1,0,Male,30,Non-Hispanic,Black
125,1,0,1,0,Male,30,Non-Hispanic,Black
69,1,1,1,0,Male,30,Non-Hispanic,Black
81,1,1,1,0,Male,30,Non-Hispanic,Black
61,0,0,0,0,Male,30,Non-Hispanic,Black
122,1,1,1,0,Male,30,Non-Hispanic,Black
81,0,0,0,0,Male,30,Non-Hispanic,Black
57,1,1,0,0,Male,30,Non-Hispanic,Black
61,0,1,1,0,Male,30,Non-Hispanic,Black
89,1,0,0,0,Male,30,Non-Hispanic,Black
92,1,1,1,0,Male,30,Non-Hispanic,Black
142,1,1,1,0,Male,30,Non-Hispanic,Black
52,0,1,0,0,Male,30,Non-Hispanic,Black
91,0,1,1,0,Male,30,Non-Hispanic,Black
53,1,0,0,0,Male,30,Non-Hispanic,Black
74,1,1,1,0,Male,30,Non-Hispanic,Black
153,0,0,0,0,Male,30,Non-Hispanic,Black
91,1,1,0,0,Male,30,Non-Hispanic,Black
93,0,1,1,0,Male,30,Non-Hispanic,Black
79,0,1,1,0,Male,30,Non-Hispanic,Black
88,1,1,0,0,Male,30,Non-Hispanic,Black
108,1,1,1,0,Male,30,Non-Hispanic,Black
131,1,1,1,0,Male,30,Non-Hispanic,Black
88,0,1,1,0,Male,30,Non-Hispanic,Black
151,1,0,1,0,Male,30,Non-Hispanic,Black
152,1,1,0,0,Male,30,Non-Hispanic,Black
51,1,1,1,0,Male,30,Non-Hispanic,Black
122,1,1,1,0,Male,30,Non-Hispanic,Black
132,0,0,0,0,Male,30,Non-Hispanic,Black
88,0,0,1,0,Male,30,Non-Hispanic,Black
146,1,0,1,0,Male,30,Non-Hispanic,Black
158,0,0,1,0,Male,30,Non-Hispanic,Black
149,0,0,1,0,Male,30,Non-Hispanic,Black
118,1,1,1,0,Male,30,Non-Hispanic,Black
127,0,1,1,0,Male,30,Non-Hispanic,Black
125,1,1,0,0,Male,30,Non-Hispanic,Black
96,0,0,0,0,Male,30,Non-Hispanic,Black
82,1,0,1,0,Male,30,Non-Hispanic,Black
128,1,1,1,0,Male,30,Non-Hispanic,Black
73,1,1,0,0,Male,30,Non-Hispanic,Black
114,1,0,0,0,Male,30,Non-Hispanic,Black
54,0,1,0,0,Male,30,Non-Hispanic,Black
98,1,1,1,0,Male,30,Non-Hispanic,Black
145,0,0,0,0,Male,30,Non-Hispanic,Black
89,0,0,0,0,Male,30,Non-Hispanic,Black
159,1,1,1,0,Male,30,Non-Hispanic,Black
56,0,1,0,0,Male,30,Non-Hispanic,Black
143,0,0,1,0,Male,30,Non-Hispanic,Black
143,1,0,1,0,Male,30,Non-Hispanic,Black
160,0,0,0,0,Male,30,Non-Hispanic,Black
147,0,0,1,0,Male,30,Non-Hispanic,Black
141,1,1,1,0,Male,30,Non-Hispanic,Black
141,0,0,1,0,Male,30,Non-Hispanic,Black
62,1,0,1,0,Male,30,Non-Hispanic,Black
91,1,1,1,0,Male,30,Non-Hispanic,Black
147,0,0,1,0,Male,30,Non-Hispanic,Black
127,0,0,0,0,Male,30,Non-Hispanic,Black
150,1,1,1,0,Male,30,Non-Hispanic,Black
96,1,0,0,0,Male,30,Non-Hispanic,Black
83,1,1,0,0,Male,30,Non-Hispanic,Black
104,0,0,0,0,Male,30,Non-Hispanic,Black
157,1,0,0,0,Male,30,Non-Hispanic,Black
98,1,0,1,0,Male,30,Non-Hispanic,Black
157,1,0,0,0,Male,30,Non-Hispanic,Black
124,0,0,0,0,Male,30,Non-Hispanic,Black
107,0,0,0,0,Male,30,Non-Hispanic,Black
70,0,1,0,0,Male,30,Non-Hispanic,Black
115,1,0,1,0,Male,30,Non-Hispanic,Black
94,1,0,1,0,Male,30,Non-Hispanic,Black
119,1,0,1,0,Male,30,Non-Hispanic,Black
117,1,1,1,0,Male,30,Non-Hispanic,Black
128,1,0,1,0,Male,30,Non-Hispanic,Black
132,0,1,1,0,Male,30,Non-Hispanic,Black
110,0,0,0,0,Male,30,Non-Hispanic,Black
148,0,1,1,0,Male,30,Non-Hispanic,Black
156,1,1,0,0,Male,30,Non-Hispanic,Black
66,1,1,1,0,Male,30,Non-Hispanic,Black
149,1,0,1,0,Male,30,Non-Hispanic,Black
91,1,1,0,0,Male,30,Non-Hispanic,Black
98,0,1,1,0,Male,30,Non-Hispanic,Black
106,1,1,1,0,Male,30,Non-Hispanic,Black
90,1,1,0,0,Male,30,Non-Hispanic,Black
81,1,1,1,0,Male,30,Non-Hispanic,Black
63,1,0,0,0,Male,30,Non-Hispanic,Black
78,0,0,0,0,Male,30,Non-Hispanic,Black
110,0,0,1,0,Male,30,Non-Hispanic,Black
155,1,1,1,0,Male,30,Non-Hispanic,Black
83,1,0,0,0,Male,30,Non-Hispanic,Black
132,0,0,1,0,Male,30,Non-Hispanic,Black
153,1,1,1,0,Male,30,Non-Hispanic,Black
82,0,1,1,0,Male,30,Non-Hispanic,Black
83,1,0,1,0,Male,30,Non-Hispanic,Black
92,1,1,0,0,Male,30,Non-Hispanic,Black
107,0,1,1,0,Male,30,Non-Hispanic,Black
51,0,1,0,0,Male,30,Non-Hispanic,Black
91,0,1,1,0,Male,30,Non-Hispanic,Black
50,1,1,0,0,Male,30,Non-Hispanic,Black
83,1,1,0,0,Male,30,Non-Hispanic,Black
138,0,1,1,0,Male,30,Non-Hispanic,Black
145,1,1,1,0,Male,30,Non-Hispanic,Black
124,1,1,0,0,Male,30,Non-Hispanic,Black
119,1,1,0,0,Male,30,Non-Hispanic,Black
90,1,1,1,0,Male,30,Non-Hispanic,Black
124,1,0,0,0,Male,30,Non-Hispanic,Black
83,1,1,0,0,Male,30,Non-Hispanic,Black
76,1,1,1,0,Male,30,Non-Hispanic,Black
52,1,0,0,0,Male,30,Non-Hispanic,Black
115,1,1,1,0,Male,30,Non-Hispanic,Black
116,1,1,1,0,Male,30,Non-Hispanic,Black
141,0,1,1,0,Male,30,Non-Hispanic,Black
99,1,1,0,0,Male,30,Non-Hispanic,Black
103,0,1,1,0,Male,30,Non-Hispanic,Black
155,0,0,1,0,Male,30,Non-Hispanic,Black
146,1,1,1,0,Male,30,Non-Hispanic,Black
60,1,1,0,0,Male,30,Non-Hispanic,Black
104,0,0,0,0,Male,30,Non-Hispanic,Black
90,1,1,1,0,Male,30,Non-Hispanic,Black
83,1,0,1,0,Male,30,Non-Hispanic,Black
90,1,0,1,0,Male,30,Non-Hispanic,Black
89,1,0,1,0,Male,30,Non-Hispanic,Black
53,0,1,1,0,Male,30,Non-Hispanic,Black
113,0,1,1,0,Male,30,Non-Hispanic,Black
82,0,0,1,0,Male,30,Non-Hispanic,Black
62,1,0,1,0,Male,30,Non-Hispanic,Black
147,0,0,0,0,Male,30,Non-Hispanic,Black
103,1,0,0,0,Male,30,Non-Hispanic,Black
136,0,1,1,0,Male,30,Non-Hispanic,Black
126,0,1,1,0,Male,30,Non-Hispanic,Black
85,0,0,0,0,Male,30,Non-Hispanic,Black
94,0,0,1,0,Male,30,Non-Hispanic,Black
63,1,1,0,0,Male,30,Non-Hispanic,Black
148,1,0,0,0,Male,30,Non-Hispanic,Black
83,1,1,1,0,Male,30,Non-Hispanic,Black
153,1,0,1,0,Male,30,Non-Hispanic,Black
87,1,0,0,0,Male,30,Non-Hispanic,Black
158,1,0,0,0,Male,30,Non-Hispanic,Black
117,0,0,1,0,Male,30,Non-Hispanic,Black
87,1,1,1,0,Male,30,Non-Hispanic,Black
99,1,0,1,0,Male,30,Non-Hispanic,Black
93,0,0,1,0,Male,30,Non-Hispanic,Black
124,0,0,0,0,Male,30,Non-Hispanic,Black
59,1,0,1,0,Male,30,Non-Hispanic,Black
136,1,0,1,0,Male,30,Non-Hispanic,Black
58,1,0,0,0,Male,30,Non-Hispanic,Black
55,0,1,0,0,Male,30,Non-Hispanic,Black
118,1,1,1,0,Male,30,Non-Hispanic,Black
71,1,0,0,0,Male,30,Non-Hispanic,Black
69,0,0,0,0,Male,30,Non-Hispanic,Black
134,0,0,1,0,Male,30,Non-Hispanic,Black
99,1,0,1,0,Male,30,Non-Hispanic,Black
132,1,0,1,0,Male,30,Non-Hispanic,Black
123,1,1,0,0,Male,30,Non-Hispanic,Black
69,1,0,0,0,Male,30,Non-Hispanic,Black
68,1,1,0,0,Male,30,Non-Hispanic,Black
64,1,1,1,0,Male,30,Non-Hispanic,Black
126,0,1,1,0,Male,30,Non-Hispanic,Black
57,1,0,1,0,Male,30,Non-Hispanic,Black
146,1,1,0,0,Male,30,Non-Hispanic,Black
97,1,1,1,0,Male,30,Non-Hispanic,Black
79,1,1,1,0,Male,30,Non-Hispanic,Black
151,0,0,1,0,Male,30,Non-Hispanic,Black
124,0,0,1,0,Male,30,Non-Hispanic,Black
155,1,1,1,0,Male,30,Non-Hispanic,Black
138,1,1,1,0,Male,30,Non-Hispanic,Black
61,0,1,0,0,Male,30,Non-Hispanic,Black
83,0,1,1,0,Male,30,Non-Hispanic,Black
103,0,0,1,0,Male,30,Non-Hispanic,Black
119,1,1,1,0,Male,30,Non-Hispanic,Black
55,0,1,1,0,Male,30,Non-Hispanic,Black
150,1,1,0,0,Male,30,Non-Hispanic,Black
116,0,1,1,0,Male,30,Non-Hispanic,Black
57,0,1,1,0,Male,30,Non-Hispanic,Black
130,1,0,1,0,Male,30,Non-Hispanic,Black
91,1,0,0,0,Male,30,Non-Hispanic,Black
79,1,0,1,0,Male,30,Non-Hispanic,Black
67,1,0,1,0,Male,30,Non-Hispanic,Black
111,1,0,0,0,Male,30,Non-Hispanic,Black
118,1,0,1,0,Male,30,Non-Hispanic,Black
145,1,1,1,0,Male,30,Non-Hispanic,Black
144,0,0,0,0,Male,30,Non-Hispanic,Black
62,1,0,1,0,Male,30,Non-Hispanic,Black
131,1,0,1,0,Male,30,Non-Hispanic,Black
123,1,0,1,0,Male,30,Non-Hispanic,Black
109,0,1,1,0,Male,30,Non-Hispanic,Black
95,0,0,0,0,Male,30,Non-Hispanic,Black
93,0,0,1,0,Male,30,Non-Hispanic,Black
132,1,1,1,0,Male,30,Non-Hispanic,Black
140,0,0,0,0,Male,30,Non-Hispanic,Black
111,1,1,0,0,Male,30,Non-Hispanic,Black
69,1,1,0,0,Male,30,Non-Hispanic,Black
136,1,1,0,0,Male,30,Non-Hispanic,Black
136,1,0,0,0,Male,30,Non-Hispanic,Black
155,1,0,0,0,Male,30,Non-Hispanic,Black
140,1,0,1,0,Male,30,Non-Hispanic,Black
62,1,1,0,0,Male,30,Non-Hispanic,Black
114,1,1,1,0,Male,30,Non-Hispanic,Black
137,1,0,0,0,Male,30,Non-Hispanic,Black
131,0,0,0,0,Male,30,Non-Hispanic,Black
87,0,0,1,0,Male,30,Non-Hispanic,Black
151,1,0,0,0,Male,30,Non-Hispanic,Black
121,0,1,1,0,Male,30,Non-Hispanic,Black
71,1,0,1,0,Male,30,Non-Hispanic,Black
91,1,0,1,0,Male,30,Non-Hispanic,Black
50,1,0,0,0,Male,30,Non-Hispanic,Black
65,1,1,0,0,Male,30,Non-Hispanic,Black
143,1,0,0,0,Male,30,Non-Hispanic,Black
144,0,1,1,0,Male,30,Non-Hispanic,Black
104,1,1,1,0,Male,30,Non-Hispanic,Black
95,1,0,0,0,Male,30,Non-Hispanic,Black
67,1,1,1,0,Male,30,Non-Hispanic,Black
138,0,1,1,0,Male,30,Non-Hispanic,Black
93,1,0,1,0,Male,30,Non-Hispanic,Black
103,0,1,1,0,Male,30,Non-Hispanic,Black
69,1,1,0,0,Male,30,Non-Hispanic,Black
121,1,1,0,0,Male,30,Non-Hispanic,Black
109,1,1,1,0,Male,30,Non-Hispanic,Black
155,1,0,1,0,Male,30,Non-Hispanic,Black
88,0,1,1,0,Male,30,Non-Hispanic,Black
141,0,1,1,0,Male,30,Non-Hispanic,Black
64,1,0,0,0,Male,30,Non-Hispanic,Black
127,0,1,1,0,Male,30,Non-Hispanic,Black
111,0,0,1,0,Male,30,Non-Hispanic,Black
119,1,0,0,0,Male,30,Non-Hispanic,Black
157,0,0,1,0,Male,30,Non-Hispanic,Black
51,0,1,0,0,Male,30,Non-Hispanic,Black
154,0,0,0,0,Male,30,Non-Hispanic,Black
72,1,0,1,0,Male,30,Non-Hispanic,Black
110,0,0,1,0,Male,30,Non-Hispanic,Black
57,0,0,0,0,Male,30,Non-Hispanic,Black
71,1,0,0,0,Male,30,Non-Hispanic,Black
69,1,0,1,0,Male,30,Non-Hispanic,Black
138,1,0,0,0,Male,30,Non-Hispanic,Black
107,1,0,0,0,Male,30,Non-Hispanic,Black
91,1,1,0,0,Male,30,Non-Hispanic,Black
69,1,0,1,0,Male,30,Non-Hispanic,Black
93,0,1,1,0,Male,30,Non-Hispanic,Black
93,1,1,1,0,Male,30,Non-Hispanic,Black
122,0,0,0,0,Male,30,Non-Hispanic,Black
80,1,0,1,0,Male,30,Non-Hispanic,Black
91,1,0,0,0,Male,30,Non-Hispanic,Black
118,1,1,1,0,Male,30,Non-Hispanic,Black
108,1,0,0,0,Male,30,Non-Hispanic,Black
141,0,0,1,0,Male,30,Non-Hispanic,Black
134,1,0,0,0,Male,30,Non-Hispanic,Black
100,0,0,1,0,Male,30,Non-Hispanic,Black
158,0,1,1,0,Male,30,Non-Hispanic,Black
110,1,0,1,0,Male,30,Non-Hispanic,Black
99,1,1,0,0,Male,30,Non-Hispanic,Black
137,0,0,1,0,Male,30,Non-Hispanic,Black
154,0,0,0,0,Male,30,Non-Hispanic,Black
133,1,1,0,0,Male,30,Non-Hispanic,Black
123,1,0,1,0,Male,30,Non-Hispanic,Black
60,1,0,0,0,Male,30,Non-Hispanic,Black
152,1,1,1,0,Male,30,Non-Hispanic,Black
79,1,1,0,0,Male,30,Non-Hispanic,Black
155,1,0,0,0,Male,30,Non-Hispanic,Black
159,0,0,0,0,Male,30,Non-Hispanic,Black
52,1,1,1,0,Male,30,Non-Hispanic,Black
119,0,1,1,0,Male,30,Non-Hispanic,Black
73,1,0,1,0,Male,30,Non-Hispanic,Black
67,1,1,1,0,Male,30,Non-Hispanic,Black
101,0,0,1,0,Male,30,Non-Hispanic,Black
61,1,1,1,0,Male,30,Non-Hispanic,Black
63,0,1,1,0,Male,30,Non-Hispanic,Black
115,0,0,0,0,Male,30,Non-Hispanic,Black
61,0,0,0,0,Male,30,Non-Hispanic,Black
133,1,0,0,0,Male,30,Non-Hispanic,Black
70,1,0,0,0,Male,30,Non-Hispanic,Black
129,0,1,1,0,Male,30,Non-Hispanic,Black
104,1,0,1,0,Male,30,Non-Hispanic,Black
157,0,0,1,0,Male,30,Non-Hispanic,Black
127,1,0,1,0,Male,30,Non-Hispanic,Black
66,0,0,1,0,Male,30,Non-Hispanic,Black
142,0,0,0,0,Male,30,Non-Hispanic,Black
115,0,0,1,0,Male,30,Non-Hispanic,Black
133,1,1,1,0,Male,30,Non-Hispanic,Black
111,1,0,0,0,Male,30,Non-Hispanic,Black
118,0,0,1,0,Male,30,Non-Hispanic,Black
92,0,1,1,0,Male,30,Non-Hispanic,Black
148,0,0,1,0,Male,30,Non-Hispanic,Black
100,1,1,1,0,Male,30,Non-Hispanic,Black
109,0,0,0,0,Male,30,Non-Hispanic,Black
138,1,1,0,0,Male,30,Non-Hispanic,Black
134,1,1,0,0,Male,30,Non-Hispanic,Black
159,1,0,0,0,Male,30,Non-Hispanic,Black
69,1,0,1,0,Male,30,Non-Hispanic,Black
142,1,1,0,0,Male,30,Non-Hispanic,Black
157,0,0,1,0,Male,30,Non-Hispanic,Black
55,0,1,1,0,Male,30,Non-Hispanic,Black
130,1,0,1,0,Male,30,Non-Hispanic,Black
145,1,0,0,0,Male,30,Non-Hispanic,Black
134,1,1,1,0,Male,30,Non-Hispanic,Black
136,1,1,1,0,Male,30,Non-Hispanic,Black
102,0,0,0,0,Male,30,Non-Hispanic,Black
101,1,0,1,0,Male,30,Non-Hispanic,Black
80,1,0,1,0,Male,30,Non-Hispanic,Black
82,0,1,1,0,Male,30,Non-Hispanic,Black
109,1,0,1,0,Male,30,Non-Hispanic,Black
54,0,1,0,0,Male,30,Non-Hispanic,Black
149,0,0,0,0,Male,30,Non-Hispanic,Black
160,1,1,0,0,Male,30,Non-Hispanic,Black
140,0,0,0,0,Male,30,Non-Hispanic,Black
127,0,0,1,0,Male,30,Non-Hispanic,Black
89,0,0,0,0,Male,30,Non-Hispanic,Black
85,1,0,0,0,Male,30,Non-Hispanic,Black
92,1,0,1,0,Male,30,Non-Hispanic,Black
153,1,1,1,0,Male,30,Non-Hispanic,Black
114,1,1,0,0,Male,30,Non-Hispanic,Black
108,1,0,0,0,Male,30,Non-Hispanic,Black
50,1,1,0,0,Male,30,Non-Hispanic,Black
112,1,1,0,0,Male,30,Non-Hispanic,Black
142,0,1,1,0,Male,30,Non-Hispanic,Black
105,0,0,0,0,Male,30,Non-Hispanic,Black
55,0,0,1,0,Male,30,Non-Hispanic,Black
102,1,1,0,0,Male,30,Non-Hispanic,Black
126,1,1,1,0,Male,30,Non-Hispanic,Black
64,1,1,0,0,Male,30,Non-Hispanic,Black
77,1,0,1,0,Male,30,Non-Hispanic,Black
148,0,0,1,0,Male,30,Non-Hispanic,Black
79,1,1,1,0,Male,30,Non-Hispanic,Black
118,0,1,1,0,Male,30,Non-Hispanic,Black
160,1,1,0,0,Male,30,Non-Hispanic,Black
101,0,0,1,0,Male,30,Non-Hispanic,Black
138,1,1,0,0,Male,30,Non-Hispanic,Black
87,1,1,1,0,Male,30,Non-Hispanic,Black
89,0,1,1,0,Male,30,Non-Hispanic,Black
113,1,0,0,0,Male,30,Non-Hispanic,Black
129,1,1,0,0,Male,30,Non-Hispanic,Black
120,0,1,1,0,Male,30,Non-Hispanic,Black
68,1,0,1,0,Male,30,Non-Hispanic,Black
97,1,0,1,0,Male,30,Non-Hispanic,Black
138,1,1,1,0,Male,30,Non-Hispanic,Black
90,0,0,1,0,Male,30,Non-Hispanic,Black
117,0,0,1,0,Male,30,Non-Hispanic,Black
92,1,1,1,0,Male,30,Non-Hispanic,Black
158,0,1,1,0,Male,30,Non-Hispanic,Black
52,0,0,1,0,Male,30,Non-Hispanic,Black
83,0,1,1,0,Male,30,Non-Hispanic,Black
150,1,1,1,0,Male,30,Non-Hispanic,Black
123,0,0,0,0,Male,30,Non-Hispanic,Black
123,0,0,1,0,Male,30,Non-Hispanic,Black
70,1,0,0,0,Male,30,Non-Hispanic,Black
137,1,0,0,0,Male,30,Non-Hispanic,Black
146,1,1,0,0,Male,30,Non-Hispanic,Black
72,1,0,1,0,Male,30,Non-Hispanic,Black
111,1,0,0,0,Male,30,Non-Hispanic,Black
94,1,1,1,0,Male,30,Non-Hispanic,Black
77,1,1,0,0,Male,30,Non-Hispanic,Black
95,1,1,0,0,Male,30,Non-Hispanic,Black
68,0,1,0,0,Male,30,Non-Hispanic,Black
88,0,1,1,0,Male,30,Non-Hispanic,Black
130,1,0,1,0,Male,30,Non-Hispanic,Black
126,0,0,0,0,Male,30,Non-Hispanic,Black
64,0,1,0,0,Male,30,Non-Hispanic,Black
105,0,0,1,0,Male,30,Non-Hispanic,Black
105,0,0,0,0,Male,30,Non-Hispanic,Black
139,0,0,0,0,Male,30,Non-Hispanic,Black
87,1,1,1,0,Male,30,Non-Hispanic,Black
101,0,0,1,0,Male,30,Non-Hispanic,Black
141,1,1,0,0,Male,30,Non-Hispanic,Black
65,1,0,1,0,Male,30,Non-Hispanic,Black
88,0,0,0,0,Male,30,Non-Hispanic,Black
105,0,0,0,0,Male,30,Non-Hispanic,Black
71,1,1,0,0,Male,30,Non-Hispanic,Black
65,1,1,1,0,Male,30,Non-Hispanic,Black
105,0,1,1,0,Male,30,Non-Hispanic,Black
103,0,0,0,0,Male,30,Non-Hispanic,Black
122,1,1,1,0,Male,30,Non-Hispanic,Black
69,1,1,0,0,Male,30,Non-Hispanic,Black
116,0,0,0,0,Male,30,Non-Hispanic,Black
98,1,0,1,0,Male,30,Non-Hispanic,Black
160,0,0,0,0,Male,30,Non-Hispanic,Black
108,1,1,0,0,Male,30,Non-Hispanic,Black
102,0,0,0,0,Male,30,Non-Hispanic,Black
133,1,0,0,0,Male,30,Non-Hispanic,Black
59,0,0,0,0,Male,30,Non-Hispanic,Black
132,0,0,1,0,Male,30,Non-Hispanic,Black
132,1,1,1,0,Male,30,Non-Hispanic,Black
66,1,0,0,0,Male,30,Non-Hispanic,Black
147,1,1,0,0,Male,30,Non-Hispanic,Black
142,1,1,1,0,Male,30,Non-Hispanic,Black
79,0,0,0,0,Male,30,Non-Hispanic,Black
95,0,0,1,0,Male,30,Non-Hispanic,Black
106,1,1,0,0,Male,30,Non-Hispanic,Black
102,0,1,1,0,Male,30,Non-Hispanic,Black
70,1,1,0,0,Male,30,Non-Hispanic,Black
67,0,0,1,0,Male,30,Non-Hispanic,Black
51,1,0,0,0,Male,30,Non-Hispanic,Black
77,0,0,0,0,Male,30,Non-Hispanic,Black
91,1,1,1,0,Male,30,Non-Hispanic,Black
66,1,1,1,0,Male,30,Non-Hispanic,Black
58,0,0,0,0,Male,30,Non-Hispanic,Black
136,0,0,0,0,Male,30,Non-Hispanic,Black
126,1,0,0,0,Male,30,Non-Hispanic,Black
142,0,1,1,0,Male,30,Non-Hispanic,Black
101,1,1,1,0,Male,30,Non-Hispanic,Black
132,1,0,0,0,Male,30,Non-Hispanic,Black
149,0,0,0,0,Male,30,Non-Hispanic,Black
145,1,1,0,0,Male,30,Non-Hispanic,Black
153,0,0,1,0,Male,30,Non-Hispanic,Black
112,1,1,0,0,Male,30,Non-Hispanic,Black
150,0,1,1,0,Male,30,Non-Hispanic,Black
121,0,0,0,0,Male,30,Non-Hispanic,Black
126,1,1,0,0,Male,30,Non-Hispanic,Black
71,1,0,1,0,Male,30,Non-Hispanic,Black
72,1,0,1,0,Male,30,Non-Hispanic,Black
54,1,0,0,0,Male,30,Non-Hispanic,Black
73,1,0,0,0,Male,30,Non-Hispanic,Black
155,0,0,1,0,Male,30,Non-Hispanic,Black
145,1,0,1,0,Male,30,Non-Hispanic,Black
97,0,1,1,0,Male,30,Non-Hispanic,Black
99,1,1,1,0,Male,30,Non-Hispanic,Black
50,1,1,1,0,Male,30,Non-Hispanic,Black
104,1,1,1,0,Male,30,Non-Hispanic,Black
160,1,0,1,0,Male,30,Non-Hispanic,Black
68,0,1,1,0,Male,30,Non-Hispanic,Black
65,0,0,0,0,Male,30,Non-Hispanic,Black
128,0,0,0,0,Male,30,Non-Hispanic,Black
61,1,0,0,0,Male,30,Non-Hispanic,Black
78,0,0,0,0,Male,30,Non-Hispanic,Black
71,1,0,0,0,Male,30,Non-Hispanic,Black
56,0,0,0,0,Male,30,Non-Hispanic,Black
137,1,1,0,0,Male,30,Non-Hispanic,Black
97,0,0,0,0,Male,30,Non-Hispanic,Black
137,1,0,1,0,Male,30,Non-Hispanic,Black
123,0,1,1,0,Male,30,Non-Hispanic,Black
134,0,0,0,0,Male,30,Non-Hispanic,Black
74,0,0,0,0,Male,30,Non-Hispanic,Black
117,1,0,0,0,Male,30,Non-Hispanic,Black
79,1,1,0,0,Male,30,Non-Hispanic,Black
64,0,0,0,0,Male,30,Non-Hispanic,Black
93,0,0,1,0,Male,30,Non-Hispanic,Black
159,1,1,1,0,Male,30,Non-Hispanic,Black
153,0,0,0,0,Male,30,Non-Hispanic,Black
160,0,1,1,0,Male,30,Non-Hispanic,Black
151,1,1,1,0,Male,30,Non-Hispanic,Black
73,0,0,0,0,Male,30,Non-Hispanic,Black
50,1,0,0,0,Male,30,Non-Hispanic,Black
80,0,0,1,0,Male,30,Non-Hispanic,Black
158,1,1,0,0,Male,30,Non-Hispanic,Black
115,1,0,1,0,Male,30,Non-Hispanic,Black
93,0,1,1,0,Male,30,Non-Hispanic,Black
83,0,0,0,0,Male,30,Non-Hispanic,Black
107,1,0,0,0,Male,30,Non-Hispanic,Black
114,1,0,1,0,Male,30,Non-Hispanic,Black
84,1,1,0,0,Male,30,Non-Hispanic,Black
130,1,0,1,0,Male,30,Non-Hispanic,Black
121,1,1,1,0,Male,30,Non-Hispanic,Black
73,1,1,1,0,Male,30,Non-Hispanic,Black
65,1,1,0,0,Male,30,Non-Hispanic,Black
81,1,0,1,0,Male,30,Non-Hispanic,Black
86,1,1,0,0,Male,30,Non-Hispanic,Black
138,0,0,0,0,Male,30,Non-Hispanic,Black
53,0,0,0,0,Male,30,Non-Hispanic,Black
146,1,1,0,0,Male,30,Non-Hispanic,Black
74,1,1,1,0,Male,30,Non-Hispanic,Black
130,1,0,0,0,Male,30,Non-Hispanic,Black
79,1,1,1,0,Male,30,Non-Hispanic,Black
113,0,0,0,0,Male,30,Non-Hispanic,Black
114,0,0,0,0,Male,30,Non-Hispanic,Black
104,1,0,0,0,Male,30,Non-Hispanic,Black
156,0,0,1,0,Male,30,Non-Hispanic,Black
55,1,1,1,0,Male,30,Non-Hispanic,Black
99,1,1,0,0,Male,30,Non-Hispanic,Black
146,1,1,1,0,Male,30,Non-Hispanic,Black
120,0,1,1,0,Male,30,Non-Hispanic,Black
111,1,0,0,0,Male,30,Non-Hispanic,Black
81,1,1,1,0,Male,30,Non-Hispanic,Black
98,1,0,1,0,Male,30,Non-Hispanic,Black
120,1,0,1,0,Male,30,Non-Hispanic,Black
97,1,0,1,0,Male,30,Non-Hispanic,Black
159,0,0,0,0,Male,30,Non-Hispanic,Black
62,0,1,1,0,Male,30,Non-Hispanic,Black
51,0,1,0,0,Male,30,Non-Hispanic,Black
95,0,1,1,0,Male,30,Non-Hispanic,Black
82,1,0,0,0,Male,30,Non-Hispanic,Black
139,0,1,1,0,Male,30,Non-Hispanic,Black
152,0,0,0,0,Male,30,Non-Hispanic,Black
150,1,1,0,0,Male,30,Non-Hispanic,Black
138,1,0,1,0,Male,30,Non-Hispanic,Black
70,1,0,1,0,Male,30,Non-Hispanic,Black
65,0,0,0,0,Male,30,Non-Hispanic,Black
79,0,0,0,0,Male,30,Non-Hispanic,Black
52,1,0,1,0,Male,30,Non-Hispanic,Black
90,1,1,0,0,Male,30,Non-Hispanic,Black
89,1,1,0,0,Male,30,Non-Hispanic,Black
82,1,1,1,0,Male,30,Non-Hispanic,Black
130,0,0,1,0,Male,30,Non-Hispanic,Black
75,0,0,1,0,Male,30,Non-Hispanic,Black
130,1,1,1,0,Male,30,Non-Hispanic,Black
92,0,1,1,0,Male,30,Non-Hispanic,Black
95,1,0,0,0,Male,30,Non-Hispanic,Black
116,0,0,1,0,Male,30,Non-Hispanic,Black
150,0,1,1,0,Male,30,Non-Hispanic,Black
151,1,0,0,0,Male,30,Non-Hispanic,Black
112,1,1,0,0,Male,30,Non-Hispanic,Black
111,1,1,0,0,Male,30,Non-Hispanic,Black
63,1,0,0,0,Male,30,Non-Hispanic,Black
152,1,0,1,0,Male,30,Non-Hispanic,Black
76,0,0,0,0,Male,30,Non-Hispanic,Black
89,0,0,0,0,Male,30,Non-Hispanic,Black
68,1,1,0,0,Male,30,Non-Hispanic,Black
111,1,0,0,0,Male,30,Non-Hispanic,Black
65,1,1,0,0,Male,30,Non-Hispanic,Black
83,0,0,0,0,Male,30,Non-Hispanic,Black
92,0,0,0,0,Male,30,Non-Hispanic,Black
55,0,0,1,0,Male,30,Non-Hispanic,Black
86,0,1,1,0,Male,30,Non-Hispanic,Black
56,1,0,1,0,Male,30,Non-Hispanic,Black
66,1,1,1,0,Male,30,Non-Hispanic,Black
111,1,1,0,0,Male,30,Non-Hispanic,Black
93,1,0,1,0,Male,30,Non-Hispanic,Black
